"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"248",843,610.734927509613,623.489918335523,812.832240124509,891.580835518483
"249",307,639.368309099806,655.625766850116,263.527774475703,46.4765315686632
"250",356,422.280840704293,604.587633444911,266.867111345782,433.679565029504
"251",674,579.81532000434,568.194887970936,551.739307062348,845.209962999158
"252",826,768.875651054806,583.684550342948,629.484300512359,941.08255145514
"253",908,776.195764044209,619.159060323893,796.559077395942,992.509639219217
"254",688,746.868542556067,661.444811446849,1227.58398098899,625.224945967902
"255",946,603.749730242098,665.33243934143,636.234065567608,1147.87681294905
"256",472,763.18729054888,706.421623691834,432.207564918991,142.838697270972
"257",428,523.377213318202,672.102754460942,297.56189674334,350.269422073776
"258",781,600.024468706883,636.366586537038,797.985752421963,1090.33032543233
"259",1147,811.966809985395,657.540636630549,636.937330858396,1470.45255010823
"260",553,921.830146067064,729.196534327912,860.878912097768,286.835921533537
"261",669,547.09952502088,703.401704801071,931.449407380325,846.452213834278
"262",2084,688.124833199633,698.365362206927,984.244317078075,2770.35500691
"263",449,1368.80835038228,901.219575002277,946.726492145451,-336.310320301888
"264",565,359.105906180607,835.015509806677,520.536243801901,653.315910332171
"265",1853,673.349783730946,795.485764958779,1034.77489014625,3104.7813941553
"266",1348,1384.75094711015,950.303789723833,1237.87168599167,1039.69786660732
"267",1431,956.905358871998,1008.52574049417,996.322251154656,1516.69222747375
"268",1094,1050.26967999467,1070.37514942267,1532.90736462306,765.300724795161
"269",1518,947.953630901789,1073.83378154369,1161.72134630851,1763.39974419764
"270",765,1275.15171094715,1138.85885102286,950.895945195441,286.488672952677
"271",746,924.300352983898,1084.1266432299,967.837928438419,703.319769739562
"272",1236,1078.3912996088,1034.62556107827,920.731878788463,1695.91535883854
"273",1133,1368.06079113747,1064.10638680996,1238.91867890131,1051.02753928879
"274",1588,1222.59544499291,1074.19227762787,772.997450187087,2073.19588223476
"275",1945,1393.19154787908,1149.41272767088,1299.91753661249,2294.79678107733
"276",1363,1448.63215965,1265.88515513225,1027.3434764082,1066.88280106975
"277",258,1083.48521219005,1280.10257931397,916.189640253662,-460.373065551428
"278",362,685.149785579539,1130.46875199203,841.821290295319,524.678281835904
"279",734,1018.19708755243,1017.96642310146,1142.21027033461,967.918834644426
"280",2071,1256.69529902135,976.394291713123,1216.927071051,2742.60475868459
"281",1646,1769.49848752588,1136.64243593496,1378.48643215744,1518.78978673281
"282",1765,1220.21339147908,1211.21139146738,1369.41693290014,1912.66371221045
"283",1746,1223.32633998105,1292.28496539148,1547.87657194577,1790.39876677779
"284",418,1217.21834196846,1358.7079629614,677.005994986224,-237.274645623325
"285",709,663.682709119049,1220.99014897778,342.315026759857,908.316766138083
"286",1946,1128.63408740809,1146.03578814044,1424.0061774925,2563.41687252389
"287",1915,1778.71576959699,1263.14899102607,1421.91669806458,1989.54149190884
"288",1457,1528.42029697524,1358.57870942274,1716.75452680904,1254.44463839081
"289",1109,1229.72472494725,1372.98739471236,1217.28268639651,762.237332359718
"290",387,1153.97977016033,1334.34015417602,857.067552961079,-167.590177461204
"291",603,945.502556123029,1195.65140031311,319.631418313056,555.973005606492
"292",442,1230.36819099639,1108.88838934793,449.054922513492,288.459125766474
"293",1778,1138.39916347229,1011.25722774605,1301.19723185154,2382.45591954505
"294",2512,1711.66882175921,1123.50687656389,1151.98860057238,3155.56385369056
"295",1882,1712.07166809233,1326.77956609119,1439.64235318063,1545.53968058471
"296",827,1135.01743628241,1408.06275646225,1290.93410048328,85.8604730019297
"297",332,715.168608105563,1322.99630039084,929.124514682153,-212.869596064042
"298",215,792.022501506642,1177.91637173153,305.671774980571,-55.9816801266415
"299",305,981.889172220489,1036.94728994929,723.808535455089,303.612908396055
"300",1491,1106.06516935805,929.791631985343,1086.82660845269,1988.68987690105
"301",1604,1594.39974838102,1011.95144424949,1210.21172610506,1690.42005996461
"302",1511,1313.00439874717,1098.6261999446,1237.73852447054,1524.45778433424
"303",1250,1082.39784337487,1158.99692127767,1145.47305380999,1098.29925847994
"304",1190,923.431937162518,1172.31959479684,692.107951603708,1105.88000490318
"305",1146,973.754456453053,1174.90797169041,312.595495934193,1078.71018006459
"306",719,1037.51038519454,1170.67590092599,811.540072387,378.867815497786
"307",1482,909.843638650009,1104.55142855649,1283.8702723258,1786.62349908201
"308",1803,1388.17213862133,1159.80916442895,1219.87301311072,2111.24688408224
"309",1412,1436.19782242215,1253.97105030296,1210.20558728635,1037.01749122452
